Pincode,Prefr,ABFL,Hero Fincorp,Poonwalla Stpl
624220,Yes,Yes,No,No 
624219,Yes,Yes,No,No 
624216,Yes,Yes,No,No 
624212,Yes,Yes,No,No 
624204,Yes,Yes,No,No 
624004,Yes,Yes,No,No 
624003,Yes,Yes,No,No 
624002,Yes,Yes,No,No 
624612,Yes,Yes,No,No 
505416,Yes,Yes,No,No 
636704,Yes,Yes,No,No 
636701,Yes,Yes,No,No 
635301,Yes,Yes,No,No 
635205,Yes,Yes,No,No 
636804,Yes,Yes,No,No 
636803,Yes,Yes,No,No 
534462,Yes,Yes,No,No 
639202,Yes,Yes,No,No 
454773,Yes,Yes,No,No 
454441,Yes,Yes,No,No 
455339,Yes,Yes,No,No 
455336,Yes,Yes,No,No 
455116,Yes,Yes,No,No 
455111,Yes,Yes,No,No 
305631,Yes,Yes,No,No 
534313,Yes,Yes,No,No 
630408,Yes,Yes,No,No 
630314,Yes,Yes,No,No 
630311,Yes,Yes,No,No 
630306,Yes,Yes,No,No 
630305,Yes,Yes,No,No 
630303,Yes,Yes,No,No 
630302,Yes,Yes,No,No 
630301,Yes,Yes,No,No 
630005,Yes,Yes,No,No 
274604,Yes,Yes,No,No 
274701,Yes,Yes,No,No 
274603,Yes,Yes,No,No 
274505,Yes,Yes,No,No 
274208,Yes,Yes,No,No 
274205,Yes,Yes,No,No 
442303,Yes,Yes,No,No 
442101,Yes,Yes,No,No 
470880,Yes,Yes,No,No 
470673,Yes,Yes,No,No 
470664,Yes,Yes,No,No 
608502,Yes,Yes,No,No 
531024,Yes,Yes,No,No 
312617,Yes,Yes,No,No 
534460,Yes,Yes,No,No 
608602,Yes,Yes,No,No 
608601,Yes,Yes,No,No 
608501,Yes,Yes,No,No 
608102,Yes,Yes,No,No 
562104,Yes,Yes,No,No 
480331,Yes,Yes,No,No 
480115,Yes,Yes,No,No 
471625,Yes,Yes,No,No 
471515,Yes,Yes,No,No 
471501,Yes,Yes,No,No 
471411,Yes,Yes,No,No 
471318,Yes,Yes,No,No 
471315,Yes,Yes,No,No 
471313,Yes,Yes,No,No 
604410,Yes,Yes,No,No 
631702,Yes,Yes,No,No 
604409,Yes,Yes,No,No 
604402,Yes,Yes,No,No 
606707,Yes,Yes,No,No 
606705,Yes,Yes,No,No 
606702,Yes,Yes,No,No 
534406,Yes,Yes,No,No 
562160,Yes,Yes,No,No 
441225,Yes,Yes,No,No 
442603,Yes,Yes,No,No 
532445,Yes,Yes,No,No 
477222,Yes,Yes,No,No 
534201,Yes,Yes,No,No 
534425,Yes,Yes,No,No 
394810,Yes,Yes,No,No 
393125,Yes,Yes,No,No 
393115,Yes,Yes,No,No 
392240,Yes,Yes,No,No 
392220,Yes,Yes,No,No 
392210,Yes,Yes,No,No 
392155,Yes,Yes,No,No 
392110,Yes,Yes,No,No 
392030,Yes,Yes,No,No 
392020,Yes,Yes,No,No 
392011,Yes,Yes,No,No 
391810,Yes,Yes,No,No 
393017,Yes,Yes,No,No 
392230,Yes,Yes,No,No 
392215,Yes,Yes,No,No 
392035,Yes,Yes,No,No 
321401,Yes,Yes,No,No 
321028,Yes,Yes,No,No 
321001,Yes,Yes,No,No 
532455,Yes,Yes,No,No 
591228,Yes,Yes,No,No 
456222,Yes,Yes,No,No 
344043,Yes,Yes,No,No 
344012,Yes,Yes,No,No 
344708,Yes,Yes,No,No 
722208,Yes,Yes,No,No 
722204,Yes,Yes,No,No 
722183,Yes,Yes,No,No 
722164,Yes,Yes,No,No 
722158,Yes,Yes,No,No 
722153,Yes,Yes,No,No 
470337,Yes,Yes,No,No 
470004,Yes,Yes,No,No 
385575,Yes,Yes,No,No 
385570,Yes,Yes,No,No 
385560,Yes,Yes,No,No 
385555,Yes,Yes,No,No 
385550,Yes,Yes,No,No 
385540,Yes,Yes,No,No 
385535,Yes,Yes,No,No 
385530,Yes,Yes,No,No 
385520,Yes,Yes,No,No 
385515,Yes,Yes,No,No 
385506,Yes,Yes,No,No 
385505,Yes,Yes,No,No 
385410,Yes,Yes,No,No 
385330,Yes,Yes,No,No 
385310,Yes,Yes,No,No 
385130,Yes,Yes,No,No 
385120,Yes,Yes,No,No 
385566,Yes,Yes,No,No 
385565,Yes,Yes,No,No 
385510,Yes,Yes,No,No 
385421,Yes,Yes,No,No 
385135,Yes,Yes,No,No 
385010,Yes,Yes,No,No 
535559,Yes,Yes,No,No 
481441,Yes,Yes,No,No 
481226,Yes,Yes,No,No 
481102,Yes,Yes,No,No 
481001,Yes,Yes,No,No 
392001,Yes,Yes,No,No 
456776,Yes,Yes,No,No 
456771,Yes,Yes,No,No 
534123,Yes,Yes,No,No 
713386,Yes,Yes,No,No 
713305,Yes,Yes,No,No 
442302,Yes,Yes,No,No 
632316,Yes,Yes,No,No 
632311,Yes,Yes,No,No 
606902,Yes,Yes,No,No 
604403,Yes,Yes,No,No 
621851,Yes,Yes,No,No 
621806,Yes,Yes,No,No 
621804,Yes,Yes,No,No 
621801,Yes,Yes,No,No 
621729,Yes,Yes,No,No 
621719,Yes,Yes,No,No 
621718,Yes,Yes,No,No 
621715,Yes,Yes,No,No 
621714,Yes,Yes,No,No 
621710,Yes,Yes,No,No 
621709,Yes,Yes,No,No 
612904,Yes,Yes,No,No 
639206,Yes,Yes,No,No 
639203,Yes,Yes,No,No 
639201,Yes,Yes,No,No 
639109,Yes,Yes,No,No 
394115,Yes,Yes,No,No 
393020,Yes,Yes,No,No 
393010,Yes,Yes,No,No 
393002,Yes,Yes,No,No 
515413,Yes,Yes,No,No 
535145,Yes,Yes,No,No 
531081,Yes,Yes,No,No 
532484,Yes,Yes,No,No 
532186,Yes,Yes,No,No 
532185,Yes,Yes,No,No 
305009,Yes,Yes,No,No 
629851,Yes,Yes,No,No 
629703,Yes,Yes,No,No 
629701,Yes,Yes,No,No 
629602,Yes,Yes,No,No 
629401,Yes,Yes,No,No 
629301,Yes,Yes,No,No 
629201,Yes,Yes,No,No 
629702,Yes,Yes,No,No 
152118,Yes,Yes,No,No 
638060,Yes,Yes,No,No 
638451,Yes,Yes,No,No 
638459,Yes,Yes,No,No 
140417,Yes,Yes,No,No 
140401,Yes,Yes,No,No 
140702,Yes,Yes,No,No 
140601,Yes,Yes,No,No 
140402,Yes,Yes,No,No 
563102,Yes,Yes,No,No 
638503,Yes,Yes,No,No 
638456,Yes,Yes,No,No 
638452,Yes,Yes,No,No 
638110,Yes,Yes,No,No 
638101,Yes,Yes,No,No 
638703,Yes,Yes,No,No 
638673,Yes,Yes,No,No 
638672,Yes,Yes,No,No 
638661,Yes,Yes,No,No 
638656,Yes,Yes,No,No 
638105,Yes,Yes,No,No 
140602,Yes,Yes,No,No 
140501,Yes,Yes,No,No 
140506,Yes,Yes,No,No 
202141,Yes,Yes,No,No 
202139,Yes,Yes,No,No 
202142,Yes,Yes,No,No 
202132,Yes,Yes,No,No 
845438,No,Yes,No,No 
177203,No,Yes,No,No 
786146,No,Yes,No,No 
786126,No,Yes,No,No 
786125,No,Yes,No,No 
173229,No,Yes,No,No 
173223,No,Yes,No,No 
173213,No,Yes,No,No 
173212,No,Yes,No,No 
173210,No,Yes,No,No 
843316,No,Yes,No,No 
843314,No,Yes,No,No 
843301,No,Yes,No,No 
843329,No,Yes,No,No 
322701,No,Yes,No,No 
148106,No,Yes,No,No 
145101,No,Yes,No,No 
145029,No,Yes,No,No 
145027,No,Yes,No,No 
145026,No,Yes,No,No 
145025,No,Yes,No,No 
145024,No,Yes,No,No 
145023,No,Yes,No,No 
145022,No,Yes,No,No 
143534,No,Yes,No,No 
143533,No,Yes,No,No 
176090,No,Yes,No,No 
175052,No,Yes,No,No 
175049,No,Yes,No,No 
175040,No,Yes,No,No 
175036,No,Yes,No,No 
175033,No,Yes,No,No 
175029,No,Yes,No,No 
175027,No,Yes,No,No 
175023,No,Yes,No,No 
175019,No,Yes,No,No 
175018,No,Yes,No,No 
175015,No,Yes,No,No 
175012,No,Yes,No,No 
175011,No,Yes,No,No 
175008,No,Yes,No,No 
175006,No,Yes,No,No 
175005,No,Yes,No,No 
175004,No,Yes,No,No 
175003,No,Yes,No,No 
175002,No,Yes,No,No 
175001,No,Yes,No,No 
177117,No,Yes,No,No 
177114,No,Yes,No,No 
177104,No,Yes,No,No 
176402,No,Yes,No,No 
176218,No,Yes,No,No 
176214,No,Yes,No,No 
176211,No,Yes,No,No 
176208,No,Yes,No,No 
176205,No,Yes,No,No 
176202,No,Yes,No,No 
176200,No,Yes,No,No 
176125,No,Yes,No,No 
176103,No,Yes,No,No 
176087,No,Yes,No,No 
176086,No,Yes,No,No 
176085,No,Yes,No,No 
176084,No,Yes,No,No 
176083,No,Yes,No,No 
176065,No,Yes,No,No 
176064,No,Yes,No,No 
176062,No,Yes,No,No 
176060,No,Yes,No,No 
176059,No,Yes,No,No 
176057,No,Yes,No,No 
176056,No,Yes,No,No 
176055,No,Yes,No,No 
176054,No,Yes,No,No 
176053,No,Yes,No,No 
176052,No,Yes,No,No 
176038,No,Yes,No,No 
176037,No,Yes,No,No 
176033,No,Yes,No,No 
176031,No,Yes,No,No 
176027,No,Yes,No,No 
176026,No,Yes,No,No 
176021,No,Yes,No,No 
754110,No,Yes,No,No 
145001,No,Yes,No,No 
143605,No,Yes,No,No 
143530,No,Yes,No,No 
143528,No,Yes,No,No 
143527,No,Yes,No,No 
143526,No,Yes,No,No 
143525,No,Yes,No,No 
143519,No,Yes,No,No 
143518,No,Yes,No,No 
143517,No,Yes,No,No 
143512,No,Yes,No,No 
143506,No,Yes,No,No 
152033,No,Yes,No,No 
152021,No,Yes,No,No 
786002,No,Yes,No,No 
786001,No,Yes,No,No 
495660,No,Yes,No,No 
148108,No,Yes,No,No 
999999,No,Yes,No,No 
843334,No,Yes,No,No 
843333,No,Yes,No,No 
843332,No,Yes,No,No 
843331,No,Yes,No,No 
843330,No,Yes,No,No 
843328,No,Yes,No,No 
843327,No,Yes,No,No 
843326,No,Yes,No,No 
843325,No,Yes,No,No 
843324,No,Yes,No,No 
843323,No,Yes,No,No 
843322,No,Yes,No,No 
843320,No,Yes,No,No 
843319,No,Yes,No,No 
843318,No,Yes,No,No 
843317,No,Yes,No,No 
843315,No,Yes,No,No 
843313,No,Yes,No,No 
843311,No,Yes,No,No 
843302,No,Yes,No,No 
835203,No,Yes,No,No 
832402,No,Yes,No,No 
829301,No,Yes,No,No 
829150,No,Yes,No,No 
829143,No,Yes,No,No 
829135,No,Yes,No,No 
829133,No,Yes,No,No 
829132,No,Yes,No,No 
829126,No,Yes,No,No 
829125,No,Yes,No,No 
829122,No,Yes,No,No 
829119,No,Yes,No,No 
829118,No,Yes,No,No 
829108,No,Yes,No,No 
829106,No,Yes,No,No 
829105,No,Yes,No,No 
829103,No,Yes,No,No 
829102,No,Yes,No,No 
828404,No,Yes,No,No 
828403,No,Yes,No,No 
828134,No,Yes,No,No 
825336,No,Yes,No,No 
825329,No,Yes,No,No 
825326,No,Yes,No,No 
825324,No,Yes,No,No 
825311,No,Yes,No,No 
825303,No,Yes,No,No 
825302,No,Yes,No,No 
825301,No,Yes,No,No 
825101,No,Yes,No,No 
822132,No,Yes,No,No 
822124,No,Yes,No,No 
822123,No,Yes,No,No 
822118,No,Yes,No,No 
822114,No,Yes,No,No 
822111,No,Yes,No,No 
822102,No,Yes,No,No 
821106,No,Yes,No,No 
815316,No,Yes,No,No 
815312,No,Yes,No,No 
815301,No,Yes,No,No 
811104,No,Yes,No,No 
805132,No,Yes,No,No 
805130,No,Yes,No,No 
805123,No,Yes,No,No 
805113,No,Yes,No,No 
805110,No,Yes,No,No 
805104,No,Yes,No,No 
805101,No,Yes,No,No 
803216,No,Yes,No,No 
803215,No,Yes,No,No 
803121,No,Yes,No,No 
803120,No,Yes,No,No 
803119,No,Yes,No,No 
803117,No,Yes,No,No 
803114,No,Yes,No,No 
803110,No,Yes,No,No 
803108,No,Yes,No,No 
803107,No,Yes,No,No 
786692,No,Yes,No,No 
786623,No,Yes,No,No 
786622,No,Yes,No,No 
786621,No,Yes,No,No 
786614,No,Yes,No,No 
786613,No,Yes,No,No 
786612,No,Yes,No,No 
786611,No,Yes,No,No 
786610,No,Yes,No,No 
786602,No,Yes,No,No 
786192,No,Yes,No,No 
786191,No,Yes,No,No 
786190,No,Yes,No,No 
786189,No,Yes,No,No 
786184,No,Yes,No,No 
786183,No,Yes,No,No 
786171,No,Yes,No,No 
786170,No,Yes,No,No 
786159,No,Yes,No,No 
786158,No,Yes,No,No 
786156,No,Yes,No,No 
786153,No,Yes,No,No 
786151,No,Yes,No,No 
786150,No,Yes,No,No 
786148,No,Yes,No,No 
786147,No,Yes,No,No 
786145,No,Yes,No,No 
786103,No,Yes,No,No 
786102,No,Yes,No,No 
786101,No,Yes,No,No 
786012,No,Yes,No,No 
786010,No,Yes,No,No 
786008,No,Yes,No,No 
786007,No,Yes,No,No 
786006,No,Yes,No,No 
786004,No,Yes,No,No 
786003,No,Yes,No,No 
785704,No,Yes,No,No 
785703,No,Yes,No,No 
785700,No,Yes,No,No 
785683,No,Yes,No,No 
785682,No,Yes,No,No 
785676,No,Yes,No,No 
785675,No,Yes,No,No 
785636,No,Yes,No,No 
785635,No,Yes,No,No 
785634,No,Yes,No,No 
785633,No,Yes,No,No 
785632,No,Yes,No,No 
785631,No,Yes,No,No 
785630,No,Yes,No,No 
785626,No,Yes,No,No 
785625,No,Yes,No,No 
785622,No,Yes,No,No 
785621,No,Yes,No,No 
785618,No,Yes,No,No 
785616,No,Yes,No,No 
785614,No,Yes,No,No 
785112,No,Yes,No,No 
785111,No,Yes,No,No 
785108,No,Yes,No,No 
785107,No,Yes,No,No 
785101,No,Yes,No,No 
785015,No,Yes,No,No 
785014,No,Yes,No,No 
785013,No,Yes,No,No 
785010,No,Yes,No,No 
785009,No,Yes,No,No 
785008,No,Yes,No,No 
785007,No,Yes,No,No 
785006,No,Yes,No,No 
785004,No,Yes,No,No 
785001,No,Yes,No,No 
782411,No,Yes,No,No 
782401,No,Yes,No,No 
781382,No,Yes,No,No 
781037,No,Yes,No,No 
781034,No,Yes,No,No 
770076,No,Yes,No,No 
770074,No,Yes,No,No 
770073,No,Yes,No,No 
770072,No,Yes,No,No 
770025,No,Yes,No,No 
770022,No,Yes,No,No 
770021,No,Yes,No,No 
770020,No,Yes,No,No 
770015,No,Yes,No,No 
770014,No,Yes,No,No 
770012,No,Yes,No,No 
770001,No,Yes,No,No 
768115,No,Yes,No,No 
768103,No,Yes,No,No 
768102,No,Yes,No,No 
768040,No,Yes,No,No 
768038,No,Yes,No,No 
768033,No,Yes,No,No 
768032,No,Yes,No,No 
768031,No,Yes,No,No 
768030,No,Yes,No,No 
768029,No,Yes,No,No 
768028,No,Yes,No,No 
767071,No,Yes,No,No 
767068,No,Yes,No,No 
767017,No,Yes,No,No 
765018,No,Yes,No,No 
765017,No,Yes,No,No 
765002,No,Yes,No,No 
765001,No,Yes,No,No 
764081,No,Yes,No,No 
764055,No,Yes,No,No 
764043,No,Yes,No,No 
764041,No,Yes,No,No 
764040,No,Yes,No,No 
764021,No,Yes,No,No 
764020,No,Yes,No,No 
764011,No,Yes,No,No 
764006,No,Yes,No,No 
764005,No,Yes,No,No 
764003,No,Yes,No,No 
764001,No,Yes,No,No 
762030,No,Yes,No,No 
762017,No,Yes,No,No 
757102,No,Yes,No,No 
757100,No,Yes,No,No 
757085,No,Yes,No,No 
757017,No,Yes,No,No 
757003,No,Yes,No,No 
754160,No,Yes,No,No 
754140,No,Yes,No,No 
754138,No,Yes,No,No 
754137,No,Yes,No,No 
754136,No,Yes,No,No 
754135,No,Yes,No,No 
754133,No,Yes,No,No 
754132,No,Yes,No,No 
754119,No,Yes,No,No 
754114,No,Yes,No,No 
754113,No,Yes,No,No 
754111,No,Yes,No,No 
754109,No,Yes,No,No 
754108,No,Yes,No,No 
754107,No,Yes,No,No 
754106,No,Yes,No,No 
754104,No,Yes,No,No 
754103,No,Yes,No,No 
754102,No,Yes,No,No 
736179,No,Yes,No,No 
736168,No,Yes,No,No 
736167,No,Yes,No,No 
736165,No,Yes,No,No 
736145,No,Yes,No,No 
731214,No,Yes,No,No 
731133,No,Yes,No,No 
731125,No,Yes,No,No 
731124,No,Yes,No,No 
731123,No,Yes,No,No 
722137,No,Yes,No,No 
713324,No,Yes,No,No 
713315,No,Yes,No,No 
713211,No,Yes,No,No 
691526,No,Yes,No,No 
689694,No,Yes,No,No 
689591,No,Yes,No,No 
689107,No,Yes,No,No 
689104,No,Yes,No,No 
639207,No,Yes,No,No 
636903,No,Yes,No,No 
636813,No,Yes,No,No 
636810,No,Yes,No,No 
636805,No,Yes,No,No 
636705,No,Yes,No,No 
635703,No,Yes,No,No 
635305,No,Yes,No,No 
635302,No,Yes,No,No 
635201,No,Yes,No,No 
632313,No,Yes,No,No 
630321,No,Yes,No,No 
630313,No,Yes,No,No 
629161,No,Yes,No,No 
628801,No,Yes,No,No 
628752,No,Yes,No,No 
628618,No,Yes,No,No 
627760,No,Yes,No,No 
627428,No,Yes,No,No 
627427,No,Yes,No,No 
627420,No,Yes,No,No 
626115,No,Yes,No,No 
624707,No,Yes,No,No 
624706,No,Yes,No,No 
624704,No,Yes,No,No 
624601,No,Yes,No,No 
624206,No,Yes,No,No 
624103,No,Yes,No,No 
623402,No,Yes,No,No 
621717,No,Yes,No,No 
621716,No,Yes,No,No 
621705,No,Yes,No,No 
621118,No,Yes,No,No 
621115,No,Yes,No,No 
621114,No,Yes,No,No 
621110,No,Yes,No,No 
621106,No,Yes,No,No 
614710,No,Yes,No,No 
614621,No,Yes,No,No 
614617,No,Yes,No,No 
614404,No,Yes,No,No 
614403,No,Yes,No,No 
614103,No,Yes,No,No 
613703,No,Yes,No,No 
612801,No,Yes,No,No 
612601,No,Yes,No,No 
612203,No,Yes,No,No 
612102,No,Yes,No,No 
611110,No,Yes,No,No 
611104,No,Yes,No,No 
610205,No,Yes,No,No 
610202,No,Yes,No,No 
610105,No,Yes,No,No 
610102,No,Yes,No,No 
610004,No,Yes,No,No 
609808,No,Yes,No,No 
609702,No,Yes,No,No 
609313,No,Yes,No,No 
609312,No,Yes,No,No 
609311,No,Yes,No,No 
609310,No,Yes,No,No 
609303,No,Yes,No,No 
609205,No,Yes,No,No 
609114,No,Yes,No,No 
609109,No,Yes,No,No 
609107,No,Yes,No,No 
609102,No,Yes,No,No 
606905,No,Yes,No,No 
606901,No,Yes,No,No 
606807,No,Yes,No,No 
606805,No,Yes,No,No 
606710,No,Yes,No,No 
606706,No,Yes,No,No 
606703,No,Yes,No,No 
604505,No,Yes,No,No 
604504,No,Yes,No,No 
604404,No,Yes,No,No 
604401,No,Yes,No,No 
585367,No,Yes,No,No 
585107,No,Yes,No,No 
583287,No,Yes,No,No 
583285,No,Yes,No,No 
571253,No,Yes,No,No 
571252,No,Yes,No,No 
571237,No,Yes,No,No 
571214,No,Yes,No,No 
563163,No,Yes,No,No 
563161,No,Yes,No,No 
563157,No,Yes,No,No 
563147,No,Yes,No,No 
563136,No,Yes,No,No 
563115,No,Yes,No,No 
563103,No,Yes,No,No 
562159,No,Yes,No,No 
535594,No,Yes,No,No 
535581,No,Yes,No,No 
535534,No,Yes,No,No 
535273,No,Yes,No,No 
534461,No,Yes,No,No 
534455,No,Yes,No,No 
534444,No,Yes,No,No 
534435,No,Yes,No,No 
534342,No,Yes,No,No 
534338,No,Yes,No,No 
534230,No,Yes,No,No 
534134,No,Yes,No,No 
532461,No,Yes,No,No 
532428,No,Yes,No,No 
532407,No,Yes,No,No 
532403,No,Yes,No,No 
532284,No,Yes,No,No 
532214,No,Yes,No,No 
532203,No,Yes,No,No 
532148,No,Yes,No,No 
532127,No,Yes,No,No 
532005,No,Yes,No,No 
508278,No,Yes,No,No 
508243,No,Yes,No,No 
503124,No,Yes,No,No 
503108,No,Yes,No,No 
497101,No,Yes,No,No 
495692,No,Yes,No,No 
495688,No,Yes,No,No 
495684,No,Yes,No,No 
495683,No,Yes,No,No 
495682,No,Yes,No,No 
495677,No,Yes,No,No 
495674,No,Yes,No,No 
495671,No,Yes,No,No 
495663,No,Yes,No,No 
495559,No,Yes,No,No 
495552,No,Yes,No,No 
495550,No,Yes,No,No 
495455,No,Yes,No,No 
495454,No,Yes,No,No 
495452,No,Yes,No,No 
495450,No,Yes,No,No 
495449,No,Yes,No,No 
495448,No,Yes,No,No 
495447,No,Yes,No,No 
495446,No,Yes,No,No 
495445,No,Yes,No,No 
495444,No,Yes,No,No 
495442,No,Yes,No,No 
495335,No,Yes,No,No 
495334,No,Yes,No,No 
495224,No,Yes,No,No 
495222,No,Yes,No,No 
495113,No,Yes,No,No 
495112,No,Yes,No,No 
495009,No,Yes,No,No 
495003,No,Yes,No,No 
494223,No,Yes,No,No 
494221,No,Yes,No,No 
493887,No,Yes,No,No 
481666,No,Yes,No,No 
481224,No,Yes,No,No 
476444,No,Yes,No,No 
473665,No,Yes,No,No 
473660,No,Yes,No,No 
471510,No,Yes,No,No 
470115,No,Yes,No,No 
464993,No,Yes,No,No 
464990,No,Yes,No,No 
464661,No,Yes,No,No 
464651,No,Yes,No,No 
464334,No,Yes,No,No 
462046,No,Yes,No,No 
461446,No,Yes,No,No 
458664,No,Yes,No,No 
458553,No,Yes,No,No 
458470,No,Yes,No,No 
458468,No,Yes,No,No 
458339,No,Yes,No,No 
458336,No,Yes,No,No 
458330,No,Yes,No,No 
458220,No,Yes,No,No 
458116,No,Yes,No,No 
458113,No,Yes,No,No 
456661,No,Yes,No,No 
456003,No,Yes,No,No 
455459,No,Yes,No,No 
455227,No,Yes,No,No 
455221,No,Yes,No,No 
450991,No,Yes,No,No 
450881,No,Yes,No,No 
450771,No,Yes,No,No 
450661,No,Yes,No,No 
450051,No,Yes,No,No 
442919,No,Yes,No,No 
442707,No,Yes,No,No 
442306,No,Yes,No,No 
442201,No,Yes,No,No 
442106,No,Yes,No,No 
442001,No,Yes,No,No 
441911,No,Yes,No,No 
441902,No,Yes,No,No 
441702,No,Yes,No,No 
392160,No,Yes,No,No 
392135,No,Yes,No,No 
392025,No,Yes,No,No 
392015,No,Yes,No,No 
388245,No,Yes,No,No 
385320,No,Yes,No,No 
385110,No,Yes,No,No 
383440,No,Yes,No,No 
383422,No,Yes,No,No 
363780,No,Yes,No,No 
363775,No,Yes,No,No 
363765,No,Yes,No,No 
363760,No,Yes,No,No 
363755,No,Yes,No,No 
363750,No,Yes,No,No 
363745,No,Yes,No,No 
335901,No,Yes,No,No 
335803,No,Yes,No,No 
335802,No,Yes,No,No 
335801,No,Yes,No,No 
335526,No,Yes,No,No 
335525,No,Yes,No,No 
335513,No,Yes,No,No 
335512,No,Yes,No,No 
335504,No,Yes,No,No 
335503,No,Yes,No,No 
335065,No,Yes,No,No 
335064,No,Yes,No,No 
335063,No,Yes,No,No 
335040,No,Yes,No,No 
335037,No,Yes,No,No 
335027,No,Yes,No,No 
335025,No,Yes,No,No 
335022,No,Yes,No,No 
333707,No,Yes,No,No 
333705,No,Yes,No,No 
333702,No,Yes,No,No 
333701,No,Yes,No,No 
333307,No,Yes,No,No 
333304,No,Yes,No,No 
333303,No,Yes,No,No 
333041,No,Yes,No,No 
333028,No,Yes,No,No 
333025,No,Yes,No,No 
333024,No,Yes,No,No 
333023,No,Yes,No,No 
333021,No,Yes,No,No 
333011,No,Yes,No,No 
333001,No,Yes,No,No 
331028,No,Yes,No,No 
331027,No,Yes,No,No 
331026,No,Yes,No,No 
331025,No,Yes,No,No 
327603,No,Yes,No,No 
327026,No,Yes,No,No 
327024,No,Yes,No,No 
327023,No,Yes,No,No 
326035,No,Yes,No,No 
326023,No,Yes,No,No 
326022,No,Yes,No,No 
326001,No,Yes,No,No 
322704,No,Yes,No,No 
322703,No,Yes,No,No 
322205,No,Yes,No,No 
322034,No,Yes,No,No 
322029,No,Yes,No,No 
322026,No,Yes,No,No 
322025,No,Yes,No,No 
321642,No,Yes,No,No 
321602,No,Yes,No,No 
321601,No,Yes,No,No 
321411,No,Yes,No,No 
321410,No,Yes,No,No 
321409,No,Yes,No,No 
321404,No,Yes,No,No 
321402,No,Yes,No,No 
321303,No,Yes,No,No 
321302,No,Yes,No,No 
321301,No,Yes,No,No 
321206,No,Yes,No,No 
321203,No,Yes,No,No 
321202,No,Yes,No,No 
321201,No,Yes,No,No 
321026,No,Yes,No,No 
321025,No,Yes,No,No 
321021,No,Yes,No,No 
312603,No,Yes,No,No 
304026,No,Yes,No,No 
304023,No,Yes,No,No 
274807,No,Yes,No,No 
274806,No,Yes,No,No 
274705,No,Yes,No,No 
274508,No,Yes,No,No 
274506,No,Yes,No,No 
274408,No,Yes,No,No 
274405,No,Yes,No,No 
274182,No,Yes,No,No 
271835,No,Yes,No,No 
271804,No,Yes,No,No 
261303,No,Yes,No,No 
261301,No,Yes,No,No 
261203,No,Yes,No,No 
249306,No,Yes,No,No 
249302,No,Yes,No,No 
246764,No,Yes,No,No 
246763,No,Yes,No,No 
246737,No,Yes,No,No 
246736,No,Yes,No,No 
246728,No,Yes,No,No 
246727,No,Yes,No,No 
246723,No,Yes,No,No 
231501,No,Yes,No,No 
231313,No,Yes,No,No 
231312,No,Yes,No,No 
231307,No,Yes,No,No 
231306,No,Yes,No,No 
231305,No,Yes,No,No 
231302,No,Yes,No,No 
231301,No,Yes,No,No 
231225,No,Yes,No,No 
231221,No,Yes,No,No 
231220,No,Yes,No,No 
231218,No,Yes,No,No 
231217,No,Yes,No,No 
177213,No,Yes,No,No 
177212,No,Yes,No,No 
177209,No,Yes,No,No 
177207,No,Yes,No,No 
177205,No,Yes,No,No 
177202,No,Yes,No,No 
177201,No,Yes,No,No 
177101,No,Yes,No,No 
176403,No,Yes,No,No 
176225,No,Yes,No,No 
176216,No,Yes,No,No 
176215,No,Yes,No,No 
176206,No,Yes,No,No 
176204,No,Yes,No,No 
176203,No,Yes,No,No 
176047,No,Yes,No,No 
176036,No,Yes,No,No 
176029,No,Yes,No,No 
176028,No,Yes,No,No 
176022,No,Yes,No,No 
176001,No,Yes,No,No 
175124,No,Yes,No,No 
175123,No,Yes,No,No 
175021,No,Yes,No,No 
174503,No,Yes,No,No 
174317,No,Yes,No,No 
174030,No,Yes,No,No 
173220,No,Yes,No,No 
172201,No,Yes,No,No 
172101,No,Yes,No,No 
171301,No,Yes,No,No 
171222,No,Yes,No,No 
171219,No,Yes,No,No 
171218,No,Yes,No,No 
171209,No,Yes,No,No 
171206,No,Yes,No,No 
171202,No,Yes,No,No 
171201,No,Yes,No,No 
171103,No,Yes,No,No 
171018,No,Yes,No,No 
171015,No,Yes,No,No 
171014,No,Yes,No,No 
171013,No,Yes,No,No 
171011,No,Yes,No,No 
171010,No,Yes,No,No 
171009,No,Yes,No,No 
171008,No,Yes,No,No 
171007,No,Yes,No,No 
171006,No,Yes,No,No 
171005,No,Yes,No,No 
171004,No,Yes,No,No 
171003,No,Yes,No,No 
152128,No,Yes,No,No 
152121,No,Yes,No,No 
152117,No,Yes,No,No 
152005,No,Yes,No,No 
151212,No,Yes,No,No 
151208,No,Yes,No,No 
148105,No,Yes,No,No 
148104,No,Yes,No,No 
148103,No,Yes,No,No 
148102,No,Yes,No,No 
148101,No,Yes,No,No 
148100,No,Yes,No,No 
148027,No,Yes,No,No 
148024,No,Yes,No,No 
148023,No,Yes,No,No 
148020,No,Yes,No,No 
148018,No,Yes,No,No 
147203,No,Yes,No,No 
147111,No,Yes,No,No 
147102,No,Yes,No,No 
143532,No,Yes,No,No 
143531,No,Yes,No,No 
143529,No,Yes,No,No 
143521,No,Yes,No,No 
143520,No,Yes,No,No 
143516,No,Yes,No,No 
143515,No,Yes,No,No 
142060,No,Yes,No,No 
142052,No,Yes,No,No 
142050,No,Yes,No,No 
142041,No,Yes,No,No 
